"id";"userID";"objectID";"eventType";"eventValue";"lastModified"
"3717161";"2712432";"4911";"pageview";"2";"2018-07-24 08:39:59"
"3717162";"2712433";"5927";"pageview";"1";"2018-07-24 08:40:20"
"3717163";"2712434";"787";"pageview";"1";"2018-07-24 08:40:33"
"3717169";"2712436";"3126";"pageview";"1";"2018-07-24 08:48:39"
"3717171";"2712437";"4286";"pageview";"1";"2018-07-24 08:49:11"
"3717173";"2712439";"80";"pageview";"1";"2018-07-24 08:53:30"
"3717177";"2712439";"114";"pageview";"1";"2018-07-24 08:54:43"
"3717181";"2712438";"4010";"pageview";"1";"2018-07-24 08:55:24"
"3717183";"2712439";"109";"pageview";"1";"2018-07-24 08:56:32"
"3717186";"2712440";"6227";"pageview";"1";"2018-07-24 08:57:16"
"3717189";"2712441";"26";"pageview";"1";"2018-07-24 08:57:53"
"3717191";"2712438";"4449";"pageview";"2";"2018-07-24 09:01:14"
"3717196";"2712439";"105";"pageview";"1";"2018-07-24 09:03:30"
"3717197";"2712444";"5836";"pageview";"1";"2018-07-24 09:03:31"
"3717199";"2712447";"4802";"pageview";"1";"2018-07-24 09:05:16"
"3450869";"2480970";"5974";"pageview";"3";"2018-07-24 09:07:25"
"3717202";"2712450";"5887";"pageview";"1";"2018-07-24 09:08:13"
"3717203";"2712451";"1513";"pageview";"1";"2018-07-24 09:08:31"
"3717204";"2712450";"5876";"pageview";"1";"2018-07-24 09:08:37"
"3717208";"2712456";"632";"pageview";"1";"2018-07-24 09:12:29"
"3717210";"2712460";"4911";"pageview";"1";"2018-07-24 09:15:00"
"3717211";"2480970";"5974";"order";"1";"2018-07-24 09:18:02"
"3717212";"2712462";"5238";"pageview";"1";"2018-07-24 09:19:33"
"3715776";"2643560";"2856";"pageview";"3";"2018-07-24 09:19:34"
"3717216";"2712463";"652";"pageview";"1";"2018-07-24 09:21:17"
"3717219";"2712464";"3840";"pageview";"1";"2018-07-24 09:22:27"
"3717221";"2712465";"973";"pageview";"1";"2018-07-24 09:22:45"
"3717227";"2712469";"263";"pageview";"21";"2018-07-24 09:25:47"
"3717230";"2712471";"681";"pageview";"1";"2018-07-24 09:32:12"
"3717242";"2705491";"249";"pageview";"1";"2018-07-24 09:33:51"
"3717233";"2712470";"1237";"pageview";"2";"2018-07-24 09:34:00"
"3717237";"2712472";"3391";"pageview";"3";"2018-07-24 09:34:25"
"3717246";"2712473";"391";"pageview";"1";"2018-07-24 09:37:55"
"3717247";"2712474";"1237";"pageview";"1";"2018-07-24 09:38:10"
"3717248";"2712475";"303";"pageview";"1";"2018-07-24 09:40:46"
"3717253";"2712477";"3611";"pageview";"1";"2018-07-24 09:44:58"
"3717255";"2680019";"6259";"pageview";"1";"2018-07-24 09:45:52"
"3717256";"2712478";"49";"pageview";"1";"2018-07-24 09:46:12"
"3717259";"2628540";"581";"pageview";"1";"2018-07-24 09:48:26"
"3717260";"2628540";"6286";"pageview";"1";"2018-07-24 09:48:26"
"3717264";"2712479";"2067";"pageview";"1";"2018-07-24 09:48:53"
"3691076";"2589579";"5582";"pageview";"13";"2018-07-24 09:49:06"
"3717251";"2680019";"6256";"pageview";"3";"2018-07-24 09:49:11"
"3698838";"2589579";"5669";"pageview";"14";"2018-07-24 09:49:37"
"3717267";"2712480";"5734";"pageview";"1";"2018-07-24 09:51:24"
"3701597";"2486622";"5680";"pageview";"28";"2018-07-24 09:56:36"
"3717269";"2303835";"6282";"pageview";"1";"2018-07-24 09:59:03"
"3717271";"2712483";"386";"pageview";"1";"2018-07-24 10:01:47"
"3395535";"2486622";"5546";"pageview";"59";"2018-07-24 10:03:42"
"3717276";"2712494";"3349";"pageview";"1";"2018-07-24 10:09:56"
"3717277";"2712493";"4284";"pageview";"1";"2018-07-24 10:10:36"
"3717280";"2712495";"2763";"pageview";"1";"2018-07-24 10:13:07"
"2730878";"1882146";"303";"pageview";"10";"2018-07-24 10:14:40"
"3717281";"2712502";"1754";"pageview";"1";"2018-07-24 10:15:26"
"3535837";"2486622";"2618";"pageview";"8";"2018-07-24 10:17:06"
"3717284";"2712506";"5954";"pageview";"1";"2018-07-24 10:18:27"
"3411531";"1800882";"6024";"pageview";"15";"2018-07-24 10:18:55"
"3717286";"2674753";"6024";"pageview";"2";"2018-07-24 10:20:40"
"3698799";"1137872";"6278";"pageview";"8";"2018-07-24 10:23:54"
"3706519";"2300856";"6282";"pageview";"3";"2018-07-24 10:24:06"
"3701481";"2589579";"6277";"pageview";"2";"2018-07-24 10:24:49"
"3717296";"2565966";"5729";"pageview";"1";"2018-07-24 10:29:52"
"3717299";"2674753";"6024";"order";"1";"2018-07-24 10:31:11"
"3717300";"2565966";"1920";"pageview";"1";"2018-07-24 10:32:30"
"3717301";"2712519";"2762";"pageview";"1";"2018-07-24 10:37:03"
"3420605";"2396653";"3395";"pageview";"6";"2018-07-24 10:37:18"
"3717304";"2712520";"5836";"pageview";"1";"2018-07-24 10:38:24"
"2731493";"1882146";"3302";"pageview";"26";"2018-07-24 10:40:27"
"3716806";"2712176";"3611";"pageview";"2";"2018-07-24 10:40:44"
"3717307";"2712176";"3696";"pageview";"1";"2018-07-24 10:40:49"
"3717308";"2679934";"4673";"pageview";"1";"2018-07-24 10:41:04"
"3717288";"2712507";"1237";"pageview";"3";"2018-07-24 10:41:10"
"3717310";"2712522";"4684";"pageview";"1";"2018-07-24 10:41:11"
"3265235";"1882146";"5746";"pageview";"4";"2018-07-24 10:41:43"
"3408516";"1882146";"5745";"pageview";"2";"2018-07-24 10:42:15"
"3716119";"2711852";"5836";"pageview";"6";"2018-07-24 10:42:28"
"3716037";"2589579";"5578";"pageview";"6";"2018-07-24 10:43:54"
"3717220";"2589579";"5713";"pageview";"2";"2018-07-24 10:44:04"
"3717315";"2712525";"5337";"pageview";"1";"2018-07-24 10:47:10"
"3717319";"2712524";"6155";"pageview";"1";"2018-07-24 10:48:07"
"3717317";"2712524";"2608";"pageview";"2";"2018-07-24 10:48:40"
"3717312";"2712524";"49";"pageview";"2";"2018-07-24 10:49:10"
"3717323";"2712524";"3438";"pageview";"1";"2018-07-24 10:50:14"
"3717328";"2712524";"5600";"pageview";"1";"2018-07-24 10:50:56"
"3717332";"2712524";"6191";"pageview";"1";"2018-07-24 10:51:09"
"3717334";"2303835";"6282";"order";"1";"2018-07-24 10:51:53"
"3717335";"2712524";"3840";"pageview";"1";"2018-07-24 10:53:01"
"3717338";"2712529";"303";"pageview";"2";"2018-07-24 10:56:13"
"3717341";"2712530";"66";"pageview";"1";"2018-07-24 10:56:19"
"3717149";"2712422";"4699";"pageview";"3";"2018-07-24 10:56:25"
"3717343";"2712531";"303";"pageview";"1";"2018-07-24 10:56:46"
"3717344";"2712528";"4963";"pageview";"1";"2018-07-24 10:56:50"
"3717353";"2712533";"5820";"pageview";"1";"2018-07-24 10:58:12"
"2960220";"2211318";"2608";"pageview";"20";"2018-07-24 11:00:37"
"3605987";"2211318";"5266";"pageview";"4";"2018-07-24 11:01:08"
"3717355";"2712533";"5820";"order";"1";"2018-07-24 11:01:52"
"3605990";"2211318";"324";"pageview";"6";"2018-07-24 11:02:06"
"3717357";"2712536";"725";"pageview";"1";"2018-07-24 11:02:35"
"3605992";"2211318";"49";"pageview";"10";"2018-07-24 11:02:38"
"3717346";"2712532";"5836";"pageview";"2";"2018-07-24 11:03:13"
"3709779";"2211318";"1401";"pageview";"2";"2018-07-24 11:03:30"
"3717360";"2211318";"80";"pageview";"1";"2018-07-24 11:05:00"
"3717361";"2712537";"2331";"pageview";"1";"2018-07-24 11:08:14"
"3717364";"2712538";"4686";"pageview";"1";"2018-07-24 11:09:38"
"3352650";"2082695";"98";"pageview";"8";"2018-07-24 11:09:47"
"3717367";"2082695";"5820";"pageview";"1";"2018-07-24 11:10:00"
"3717369";"2712539";"756";"pageview";"1";"2018-07-24 11:13:12"
"3717371";"2712540";"303";"pageview";"1";"2018-07-24 11:13:31"
"3716151";"2711871";"674";"pageview";"5";"2018-07-24 11:17:32"
"3717372";"2712545";"3533";"pageview";"1";"2018-07-24 11:18:19"
"3347780";"2308671";"5668";"pageview";"2";"2018-07-24 11:18:32"
"3717375";"2712546";"674";"pageview";"1";"2018-07-24 11:22:31"
"3647005";"2658574";"105";"pageview";"3";"2018-07-24 11:26:08"
"3717376";"2712546";"348";"pageview";"1";"2018-07-24 11:26:10"
"3717377";"2712550";"6286";"pageview";"1";"2018-07-24 11:35:09"
"3698079";"2642555";"403";"pageview";"2";"2018-07-24 11:38:20"
"3698083";"2642555";"6277";"pageview";"2";"2018-07-24 11:40:17"
"3717379";"2082695";"5876";"pageview";"1";"2018-07-24 11:42:13"
"3717380";"2082695";"5892";"pageview";"1";"2018-07-24 11:42:16"
"3698087";"2642555";"3391";"pageview";"3";"2018-07-24 11:42:32"
"3715103";"2261071";"6282";"pageview";"2";"2018-07-24 11:44:58"
"1546273";"1136026";"2331";"pageview";"151";"2018-07-24 11:45:13"
"2432280";"1136026";"4911";"pageview";"14";"2018-07-24 11:45:31"
"3639176";"1136026";"6155";"pageview";"2";"2018-07-24 11:46:05"
"3717387";"1136026";"4788";"pageview";"1";"2018-07-24 11:46:22"
"3717389";"2712564";"4911";"pageview";"1";"2018-07-24 11:51:45"
"3717391";"2712565";"109";"pageview";"1";"2018-07-24 11:52:01"
"3717393";"2712566";"5163";"pageview";"1";"2018-07-24 11:52:06"
"3717396";"1800882";"6096";"pageview";"1";"2018-07-24 11:54:59"
"3672113";"2678280";"2331";"pageview";"2";"2018-07-24 11:55:22"
"2407132";"1800882";"389";"pageview";"56";"2018-07-24 11:56:24"
"3717399";"2712568";"5900";"pageview";"1";"2018-07-24 11:57:00"
"3717403";"1690723";"5642";"pageview";"2";"2018-07-24 11:57:45"
"3698692";"2589579";"6278";"pageview";"29";"2018-07-24 12:00:33"
"3717287";"2589579";"6287";"pageview";"5";"2018-07-24 12:02:37"
"3712417";"2709026";"4594";"pageview";"5";"2018-07-24 12:03:24"
"3717408";"2712583";"6286";"pageview";"1";"2018-07-24 12:05:40"
"3717411";"2141416";"5527";"pageview";"1";"2018-07-24 12:06:46"
"3717416";"2712588";"6228";"pageview";"1";"2018-07-24 12:07:02"
"3717419";"2623280";"6243";"pageview";"1";"2018-07-24 12:07:25"
"3717413";"2712587";"3300";"pageview";"2";"2018-07-24 12:07:49"
"3717420";"2712587";"5739";"pageview";"1";"2018-07-24 12:08:24"
"3717421";"2712595";"6229";"pageview";"1";"2018-07-24 12:08:34"
"3717430";"2712600";"2164";"pageview";"1";"2018-07-24 12:09:54"
"3717422";"2712597";"581";"pageview";"4";"2018-07-24 12:10:13"
"3717435";"2709026";"5578";"pageview";"2";"2018-07-24 12:10:54"
"3717437";"2712604";"5835";"pageview";"1";"2018-07-24 12:11:09"
"3717441";"2141416";"3326";"pageview";"1";"2018-07-24 12:11:27"
"3717447";"2712606";"29";"pageview";"1";"2018-07-24 12:11:48"
"3717452";"2642083";"5836";"pageview";"1";"2018-07-24 12:12:18"
"3717455";"2712609";"6286";"pageview";"1";"2018-07-24 12:13:03"
"3624452";"2643513";"5527";"pageview";"3";"2018-07-24 12:13:03"
"3717453";"2141416";"5294";"pageview";"2";"2018-07-24 12:13:10"
"3717282";"1137872";"6287";"pageview";"5";"2018-07-24 12:13:41"
"3717456";"2712612";"6286";"pageview";"1";"2018-07-24 12:13:47"
"3717457";"2712613";"5969";"pageview";"1";"2018-07-24 12:14:05"
"3717459";"2141416";"5617";"pageview";"1";"2018-07-24 12:14:10"
"3717462";"2712609";"3879";"pageview";"1";"2018-07-24 12:14:29"
"3717440";"2712603";"5527";"pageview";"3";"2018-07-24 12:15:09"
"3717470";"2700667";"6287";"pageview";"1";"2018-07-24 12:15:56"
"3717473";"1310455";"5954";"pageview";"1";"2018-07-24 12:16:06"
"3717477";"2692963";"6275";"pageview";"1";"2018-07-24 12:16:10"
"3717478";"2712621";"563";"pageview";"1";"2018-07-24 12:16:12"
"3717485";"1310455";"2505";"pageview";"1";"2018-07-24 12:16:29"
"3717472";"2712622";"6286";"pageview";"2";"2018-07-24 12:16:30"
"3717488";"2077786";"1220";"pageview";"1";"2018-07-24 12:17:03"
"3717490";"2677166";"6286";"pageview";"1";"2018-07-24 12:17:12"
"3717493";"2712621";"3793";"pageview";"1";"2018-07-24 12:17:21"
"3717467";"2077786";"6231";"pageview";"4";"2018-07-24 12:17:27"
"3717497";"2712609";"3737";"pageview";"1";"2018-07-24 12:17:33"
"3717501";"2712630";"6286";"pageview";"1";"2018-07-24 12:17:47"
"3717504";"2712631";"6286";"pageview";"1";"2018-07-24 12:18:15"
"3717492";"2712626";"1227";"pageview";"3";"2018-07-24 12:18:33"
"3717511";"2712609";"6142";"pageview";"1";"2018-07-24 12:18:42"
"3717513";"2712621";"2895";"pageview";"1";"2018-07-24 12:19:15"
"3717515";"2712632";"403";"pageview";"1";"2018-07-24 12:19:18"
"3717516";"2712626";"6013";"pageview";"1";"2018-07-24 12:19:26"
"3717517";"2712633";"5274";"pageview";"1";"2018-07-24 12:19:28"
"3717506";"2712628";"5835";"pageview";"2";"2018-07-24 12:20:33"
"3717524";"2712626";"6272";"pageview";"1";"2018-07-24 12:20:48"
"3717525";"2712628";"6170";"pageview";"1";"2018-07-24 12:20:51"
"3717531";"2712628";"5527";"pageview";"1";"2018-07-24 12:21:56"
"3717537";"2712637";"5837";"pageview";"1";"2018-07-24 12:24:19"
"3717542";"2712638";"5774";"pageview";"1";"2018-07-24 12:24:56"
"3717544";"2712640";"2265";"pageview";"1";"2018-07-24 12:25:25"
"3717545";"2692963";"6287";"pageview";"1";"2018-07-24 12:25:33"
"3717548";"2712641";"581";"pageview";"1";"2018-07-24 12:25:38"
"3717549";"2712639";"420";"pageview";"1";"2018-07-24 12:25:43"
"3717536";"2692861";"6287";"pageview";"2";"2018-07-24 12:25:57"
"3717554";"2712628";"302";"pageview";"1";"2018-07-24 12:26:12"
"3717557";"2077786";"2618";"pageview";"1";"2018-07-24 12:26:16"
"3717562";"2712639";"4979";"pageview";"1";"2018-07-24 12:26:27"
"3717547";"2712637";"5836";"pageview";"3";"2018-07-24 12:26:33"
"3717566";"2712637";"5835";"pageview";"1";"2018-07-24 12:26:41"
"3717568";"2712628";"5600";"pageview";"2";"2018-07-24 12:26:47"
"3717572";"2712628";"387";"pageview";"2";"2018-07-24 12:27:16"
"3717574";"2077786";"5946";"pageview";"1";"2018-07-24 12:27:22"
"3717578";"2692861";"6276";"pageview";"1";"2018-07-24 12:27:48"
"3717575";"2712618";"6227";"pageview";"2";"2018-07-24 12:27:49"
"3650488";"2532231";"4911";"pageview";"6";"2018-07-24 12:28:20"
"3717581";"2077786";"6247";"pageview";"1";"2018-07-24 12:28:28"
"3717584";"2712639";"3793";"pageview";"1";"2018-07-24 12:28:39"
"3461418";"2532231";"725";"pageview";"7";"2018-07-24 12:28:39"
"3359131";"2077786";"5617";"pageview";"2";"2018-07-24 12:28:53"
"3684388";"2692861";"5748";"pageview";"3";"2018-07-24 12:29:46"
"3717594";"2712646";"303";"pageview";"1";"2018-07-24 12:30:56"
"3717589";"2626047";"6286";"pageview";"2";"2018-07-24 12:31:06"
"3717598";"2712647";"6286";"pageview";"1";"2018-07-24 12:31:26"
"3717599";"2712645";"3300";"pageview";"1";"2018-07-24 12:31:45"
"3717602";"2260890";"6276";"pageview";"1";"2018-07-24 12:32:50"
"3717603";"2260890";"6277";"pageview";"1";"2018-07-24 12:33:02"
"3689361";"2640235";"343";"pageview";"2";"2018-07-24 12:34:17"
"3717609";"2712642";"5835";"pageview";"1";"2018-07-24 12:34:53"
"3717613";"2712652";"3898";"pageview";"1";"2018-07-24 12:36:00"
"3717615";"2640235";"352";"pageview";"1";"2018-07-24 12:36:18"
"3717620";"2712653";"420";"pageview";"1";"2018-07-24 12:37:26"
"3717621";"2640235";"358";"pageview";"1";"2018-07-24 12:37:32"
"3717623";"2712653";"3933";"pageview";"1";"2018-07-24 12:37:39"
"3717626";"2712653";"6229";"pageview";"1";"2018-07-24 12:38:12"
"3717629";"2712656";"5745";"pageview";"1";"2018-07-24 12:38:55"
"3717633";"2712651";"6234";"pageview";"1";"2018-07-24 12:39:30"
"3717592";"2077786";"5697";"pageview";"3";"2018-07-24 12:40:19"
"3717635";"2712659";"6286";"pageview";"1";"2018-07-24 12:40:48"
"3717636";"2712660";"4802";"pageview";"1";"2018-07-24 12:40:51"
"3717641";"2712659";"581";"pageview";"1";"2018-07-24 12:44:36"
"3717644";"2712659";"6243";"pageview";"1";"2018-07-24 12:46:26"
"3717646";"2539677";"6286";"pageview";"1";"2018-07-24 12:46:46"
"3717649";"2712669";"6286";"pageview";"1";"2018-07-24 12:48:29"
"3717653";"2712669";"6180";"pageview";"1";"2018-07-24 12:49:09"
"3717631";"2141416";"1566";"pageview";"2";"2018-07-24 12:49:12"
"3717656";"2712669";"6231";"pageview";"1";"2018-07-24 12:50:17"
"3717661";"2712671";"3300";"pageview";"1";"2018-07-24 12:51:29"
"3717665";"2712671";"6213";"pageview";"1";"2018-07-24 12:52:12"
"3717666";"2712670";"6046";"pageview";"21";"2018-07-24 12:52:26"
"3717659";"2712669";"4367";"pageview";"23";"2018-07-24 12:52:31"
"3717670";"2712669";"3696";"pageview";"1";"2018-07-24 12:54:17"
"3717672";"2712672";"5835";"pageview";"1";"2018-07-24 12:55:37"
"3717675";"2712673";"3857";"pageview";"1";"2018-07-24 12:56:39"
"3717677";"2712674";"6286";"pageview";"1";"2018-07-24 12:57:53"
"3717681";"2712678";"4620";"pageview";"1";"2018-07-24 13:00:53"
"3717683";"2712677";"5892";"pageview";"1";"2018-07-24 13:01:29"
"3717678";"2712676";"5527";"pageview";"2";"2018-07-24 13:01:32"
"3717686";"1945991";"420";"pageview";"1";"2018-07-24 13:01:58"
"3717684";"2377845";"5734";"pageview";"2";"2018-07-24 13:02:41"
"3717691";"2712686";"3127";"pageview";"1";"2018-07-24 13:04:11"
"3717692";"2712688";"6286";"pageview";"1";"2018-07-24 13:04:14"
"3717698";"2712681";"6228";"pageview";"1";"2018-07-24 13:05:23"
"3717699";"2712681";"6227";"pageview";"1";"2018-07-24 13:05:27"
"3717700";"2712687";"4816";"pageview";"1";"2018-07-24 13:05:34"
"3717705";"2141416";"5693";"pageview";"1";"2018-07-24 13:05:52"
"3717707";"2712681";"3707";"pageview";"1";"2018-07-24 13:06:00"
"3717713";"2712689";"5527";"pageview";"1";"2018-07-24 13:06:17"
"3717606";"2712651";"6286";"pageview";"6";"2018-07-24 13:06:18"
"2656384";"1800882";"1687";"pageview";"15";"2018-07-24 13:09:20"
"3717727";"2712699";"5793";"pageview";"1";"2018-07-24 13:12:53"
"3717729";"2712700";"5941";"pageview";"1";"2018-07-24 13:13:00"
"3717732";"2077717";"6276";"pageview";"1";"2018-07-24 13:13:32"
"3717722";"2712697";"6286";"pageview";"2";"2018-07-24 13:13:43"
"3608733";"1690723";"4672";"pageview";"7";"2018-07-24 13:14:14"
"3717721";"2712676";"6286";"pageview";"3";"2018-07-24 13:15:22"
"3717736";"2712701";"5836";"pageview";"2";"2018-07-24 13:15:35"
"3325305";"2439953";"3302";"pageview";"4";"2018-07-24 13:16:25"
"3717738";"2712702";"109";"pageview";"2";"2018-07-24 13:18:01"
"3717742";"2712704";"3857";"pageview";"1";"2018-07-24 13:18:28"
"3717744";"2712703";"5835";"pageview";"1";"2018-07-24 13:19:12"
"2761263";"1882146";"581";"pageview";"11";"2018-07-24 13:19:30"
"3717702";"2712690";"6155";"pageview";"2";"2018-07-24 13:19:58"
"3717752";"2712702";"108";"pageview";"1";"2018-07-24 13:22:54"
"3717750";"2712706";"343";"pageview";"2";"2018-07-24 13:22:58"
"3717755";"2712706";"6243";"pageview";"1";"2018-07-24 13:24:06"
"3717758";"2712707";"6286";"pageview";"21";"2018-07-24 13:24:29"
"3717761";"2712706";"352";"pageview";"5";"2018-07-24 13:27:43"
"3658695";"2668147";"581";"pageview";"2";"2018-07-24 13:28:24"
"3717765";"2712712";"581";"pageview";"1";"2018-07-24 13:28:28"
"3717766";"2108545";"6231";"pageview";"1";"2018-07-24 13:28:31"
"3717770";"2712713";"581";"pageview";"1";"2018-07-24 13:28:56"
"3717771";"2712706";"6227";"pageview";"1";"2018-07-24 13:28:59"
"3717773";"1677480";"420";"pageview";"1";"2018-07-24 13:29:02"
"3717778";"2108545";"1220";"pageview";"1";"2018-07-24 13:29:23"
"3717780";"2626043";"6286";"pageview";"1";"2018-07-24 13:29:45"
"3717781";"2712714";"5570";"pageview";"1";"2018-07-24 13:29:51"
"3597020";"1800882";"6191";"pageview";"8";"2018-07-24 13:30:23"
"3717790";"2108545";"6243";"pageview";"1";"2018-07-24 13:31:13"
"3717788";"1677480";"5836";"pageview";"2";"2018-07-24 13:31:18"
"3717791";"2712718";"4011";"pageview";"1";"2018-07-24 13:31:29"
"3717796";"2712720";"303";"pageview";"1";"2018-07-24 13:34:12"
"3717797";"2712723";"2962";"pageview";"1";"2018-07-24 13:36:22"
"3717798";"2712724";"420";"pageview";"1";"2018-07-24 13:36:38"
"3717804";"2712723";"6156";"pageview";"1";"2018-07-24 13:37:12"
"3717806";"2712724";"343";"pageview";"1";"2018-07-24 13:37:37"
"3717808";"2712723";"5527";"pageview";"2";"2018-07-24 13:38:09"
"3717813";"2712729";"403";"pageview";"1";"2018-07-24 13:38:29"
"3717814";"2712728";"6231";"pageview";"1";"2018-07-24 13:38:32"
"3717818";"2712733";"303";"pageview";"1";"2018-07-24 13:39:24"
"3717820";"2712729";"5613";"pageview";"1";"2018-07-24 13:39:42"
"3717823";"2712735";"5836";"pageview";"3";"2018-07-24 13:41:30"
"3717829";"2712728";"1220";"pageview";"3";"2018-07-24 13:42:43"
"3717832";"2156586";"403";"pageview";"1";"2018-07-24 13:43:02"
"3717834";"2156586";"6227";"pageview";"4";"2018-07-24 13:45:32"
"3717837";"2156586";"6229";"pageview";"3";"2018-07-24 13:46:18"
"3717842";"2156586";"6228";"pageview";"1";"2018-07-24 13:46:51"
"3717843";"2712739";"5365";"pageview";"1";"2018-07-24 13:46:51"
"3717844";"2712738";"6243";"pageview";"1";"2018-07-24 13:46:58"
"3717839";"2712734";"352";"pageview";"2";"2018-07-24 13:47:41"
"3717848";"2156586";"5238";"pageview";"1";"2018-07-24 13:47:49"
"3717849";"2712743";"157";"pageview";"1";"2018-07-24 13:49:35"
"3717851";"2712734";"6286";"pageview";"1";"2018-07-24 13:50:24"
"3300986";"1239170";"5892";"pageview";"26";"2018-07-24 13:50:59"
"3717854";"2712735";"5096";"pageview";"1";"2018-07-24 13:52:12"
"3717855";"2712744";"3879";"pageview";"1";"2018-07-24 13:53:36"
"3717859";"1812263";"3840";"pageview";"1";"2018-07-24 13:57:35"
"3717863";"2712753";"581";"pageview";"1";"2018-07-24 14:00:10"
"3717865";"2712754";"581";"pageview";"1";"2018-07-24 14:00:12"
"3659395";"2650586";"302";"pageview";"4";"2018-07-24 14:00:23"
"3717866";"2712752";"6205";"pageview";"1";"2018-07-24 14:01:09"
"3691098";"1812263";"6256";"pageview";"3";"2018-07-24 14:01:32"
